107.CVSE,CVSE,107
106.SUPP,SUPP,106
106.PCG_X,PCG_X,106
105.HNDL,HNDL,105
107.LEU,LEU,107
105.RGLD,RGLD,105
105.ONMDW,ONMDW,105
106.FLG,FLG,106
105.APPF,APPF,105
107.BMAR,BMAR,107
105.ZUMZ,ZUMZ,105
107.USMV,USMV,107
107.CGUS,CGUS,107
106.BY,BY,106
107.SEIQ,SEIQ,107
107.IFRA,IFRA,107
105.TRI,TRI,105
107.FBCV,FBCV,107
107.DUBS,DUBS,107
107.KRUZ,KRUZ,107
107.RFDA,RFDA,107
107.IGM,IGM,107
107.DIVL,DIVL,107
107.IVE,IVE,107
107.ADME,ADME,107
107.BBC,BBC,107
105.PTON,PTON,105
106.CB,CB,106
107.IWD,IWD,107
106.SR,SR,106
106.LOMA,LOMA,106
105.ACAD,ACAD,105
105.APRE,APRE,105
107.FLRG,FLRG,107
107.MSFO,MSFO,107
105.DVAL,DVAL,105
105.PPH,PPH,105
106.EMR,EMR,106
106.NXE,NXE,106
107.GLL,GLL,107
106.ECAT,ECAT,106
106.USB,USB,106
107.FMDE,FMDE,107
107.GCAD,GCAD,107
105.QTTB,QTTB,105
107.XLI,XLI,107
106.EGF,EGF,106
106.AVY,AVY,106
105.HQI,HQI,105
105.MAXI,MAXI,105
107.SDY,SDY,107
105.FOSL,FOSL,105
105.AUROW,AUROW,105
105.PEY,PEY,105
106.CPAI,CPAI,106
107.RINC,RINC,107
107.MLPD,MLPD,107
107.XLP,XLP,107
107.KOKU,KOKU,107
106.DBRG_H,DBRG_H,106
105.DOOO,DOOO,105
106.CFG,CFG,106
107.XPND,XPND,107
105.DASH,DASH,105
105.SBFM,SBFM,105
105.SKYU,SKYU,105
106.SUN,SUN,106
105.ROCK,ROCK,105
105.PABU,PABU,105
107.TACK,TACK,107
105.SBCF,SBCF,105
105.FTXN,FTXN,105
106.OI,OI,106
106.BKH,BKH,106
106.RF,RF,106
105.GSHD,GSHD,105
105.MIDD,MIDD,105
107.KRE,KRE,107
107.QTOC,QTOC,107
107.AFLG,AFLG,107
107.VXF,VXF,107
105.CLAR,CLAR,105
105.DYTA,DYTA,105
107.XLK,XLK,107
107.SELV,SELV,107
105.WISE,WISE,105
106.PRCS,PRCS,106
106.ETB,ETB,106
107.TILT,TILT,107
105.PKW,PKW,105
106.OLN,OLN,106
106.STEW,STEW,106
106.TPR,TPR,106
107.BTR,BTR,107
105.QTR,QTR,105
106.WINN,WINN,106
105.JCTC,JCTC,105
106.BHLB,BHLB,106
105.AAME,AAME,105
107.BAPR,BAPR,107
105.NBTB,NBTB,105
105.ATLCP,ATLCP,105
105.DGRW,DGRW,105
107.SCHD,SCHD,107
106.WELL,WELL,106
107.FIDU,FIDU,107
105.STLD,STLD,105
106.CCIF,CCIF,106
107.SWAN,SWAN,107
105.FTA,FTA,105
106.PNR,PNR,106
106.LH,LH,106
107.OCFS,OCFS,107
105.DCAP,DCAP,105
107.DXUV,DXUV,107
107.FSTA,FSTA,107
107.MLPA,MLPA,107
107.IPO,IPO,107
107.TECB,TECB,107
106.TDG,TDG,106
107.GREK,GREK,107
106.ADM,ADM,106
106.NAC,NAC,106
105.FAD,FAD,105
106.ARE,ARE,106
107.IWC,IWC,107
106.JOBY_WS,JOBY_WS,106
105.CVAC,CVAC,105
107.ROMO,ROMO,107
107.DVND,DVND,107
105.ANGH,ANGH,105
107.VDC,VDC,107
106.GGZ,GGZ,106
107.SPMV,SPMV,107
105.VONV,VONV,105
105.PSCH,PSCH,105
106.ORA,ORA,106
107.SOXY,SOXY,107
106.TSQ,TSQ,106
105.KBWD,KBWD,105
106.STZ,STZ,106
105.NMFC,NMFC,105
106.BRX,BRX,106
107.SPYV,SPYV,107
107.JHDV,JHDV,107
106.UAN,UAN,106
105.ZBRA,ZBRA,105
106.OC,OC,106
105.POOL,POOL,105
106.CLX,CLX,106
105.NXTC,NXTC,105
105.WTW,WTW,105
107.NFLY,NFLY,107
105.ESGRP,ESGRP,105
106.UBS,UBS,106
106.CBL,CBL,106
107.BUFQ,BUFQ,107
106.REXR,REXR,106
105.AMSF,AMSF,105
105.NESRW,NESRW,105
106.KMB,KMB,106
106.GWRE,GWRE,106
107.IGE,IGE,107
107.BTAL,BTAL,107
106.FNB,FNB,106
107.SNPD,SNPD,107
107.ILCV,ILCV,107
106.LPG,LPG,106
106.WPM,WPM,106
107.IOO,IOO,107
105.LBRDK,LBRDK,105
107.TRFK,TRFK,107
105.SIGA,SIGA,105
105.SFNC,SFNC,105
106.EIG,EIG,106
105.UTHY,UTHY,105
105.DARE,DARE,105
107.DFVX,DFVX,107
107.SCCG,SCCG,107
105.SUSL,SUSL,105
107.LSVD,LSVD,107
106.WTS,WTS,106
106.CCJ,CCJ,106
107.RSSB,RSSB,107
107.HEQT,HEQT,107
105.SYNA,SYNA,105
105.MCDS,MCDS,105
105.LQDT,LQDT,105
105.ILPT,ILPT,105
105.LUNR,LUNR,105
106.ALSN,ALSN,106
105.PNQI,PNQI,105
106.FERG,FERG,106
107.XYLD,XYLD,107
106.BG,BG,106
107.VNSE,VNSE,107
105.XMAG,XMAG,105
106.FOUR,FOUR,106
105.FNY,FNY,105
105.WYNN,WYNN,105
107.RILA,RILA,107
105.ODDS,ODDS,105
106.PLNT,PLNT,106
105.CLDX,CLDX,105
107.FESM,FESM,107
106.LOW,LOW,106
107.GEND,GEND,107
106.STAG,STAG,106
105.PSTR,PSTR,105
105.MDRR,MDRR,105
107.BUSA,BUSA,107
107.MRSK,MRSK,107
106.SPR,SPR,106
107.DIVZ,DIVZ,107
105.VNDA,VNDA,105
107.IVRA,IVRA,107
105.HTLD,HTLD,105
107.SPGP,SPGP,107
106.RBRK,RBRK,106
105.ARQQ,ARQQ,105
105.FSCS,FSCS,105
106.STLA,STLA,106
106.SJM,SJM,106
105.QQQT,QQQT,105
106.AVTR,AVTR,106
107.JAVA,JAVA,107
107.GSEW,GSEW,107
107.FELV,FELV,107
105.PFM,PFM,105
107.VUSE,VUSE,107
107.SAWG,SAWG,107
106.BXP,BXP,106
105.VSDA,VSDA,105
105.ULVM,ULVM,105
107.FDL,FDL,107
107.LCLG,LCLG,107
107.CRTC,CRTC,107
105.WEEI,WEEI,105
106.MFC,MFC,106
107.FVAL,FVAL,107
106.AON,AON,106
107.WBIY,WBIY,107
105.MIRM,MIRM,105
106.BSTZ,BSTZ,106
106.BMI,BMI,106
107.SIXH,SIXH,107
106.VTEX,VTEX,106
105.GITS,GITS,105
106.BLCO,BLCO,106
105.BCLI,BCLI,105
106.AWP,AWP,106
107.FMCE,FMCE,107
107.QDEF,QDEF,107
107.LQAI,LQAI,107
107.HELO,HELO,107
105.FGEN,FGEN,105
106.PFE,PFE,106
107.IMCB,IMCB,107
107.TDVI,TDVI,107
107.BUL,BUL,107
105.JPEF,JPEF,105
107.GVIP,GVIP,107
105.AGNC,AGNC,105
107.BCUS,BCUS,107
105.CHTR,CHTR,105
107.APRT,APRT,107
107.FNDB,FNDB,107
106.SNA,SNA,106
107.FDLO,FDLO,107
105.DJT,DJT,105
107.EDGU,EDGU,107
105.TTEQ,TTEQ,105
107.RSPC,RSPC,107
107.BBP,BBP,107
107.AREN,AREN,107
107.MSSS,MSSS,107
106.KMPB,KMPB,106
105.NZAC,NZAC,105
107.UPAR,UPAR,107
107.QTJA,QTJA,107
107.QLC,QLC,107
107.NUDV,NUDV,107
105.ITIC,ITIC,105
107.CSMD,CSMD,107
105.HFBL,HFBL,105
107.QLTY,QLTY,107
105.STSB,STSB,105
107.RAFE,RAFE,107
107.SNPV,SNPV,107
107.NULC,NULC,107
105.DGNX,DGNX,105
107.RSPN,RSPN,107
105.RDCM,RDCM,105
106.RDDT,RDDT,106
105.CASY,CASY,105
105.UROY,UROY,105
106.EQC,EQC,106
107.NUGT,NUGT,107
107.QDF,QDF,107
107.SSPX,SSPX,107
105.CVCO,CVCO,105
107.BIBL,BIBL,107
105.TUG,TUG,105
105.ADP,ADP,105
106.GFF,GFF,106
105.EBI,EBI,105
107.XRLV,XRLV,107
105.BOKF,BOKF,105
105.EBC,EBC,105
106.CVX,CVX,106
106.STXG,STXG,106
105.SANW,SANW,105
105.QYLG,QYLG,105
105.FTCS,FTCS,105
106.NEU,NEU,106
106.APO,APO,106
107.EUSA,EUSA,107
107.TPHE,TPHE,107
107.MVPA,MVPA,107
106.J,J,106
106.FNV,FNV,106
107.REM,REM,107
105.BLZE,BLZE,105
107.AWX,AWX,107
105.MNDO,MNDO,105
107.IQM,IQM,107
107.JNEU,JNEU,107
105.ACT,ACT,105
105.NSSC,NSSC,105
107.TPHD,TPHD,107
105.ACNB,ACNB,105
107.BTCW,BTCW,107
105.MGEE,MGEE,105
105.SCPH,SCPH,105
106.IQV,IQV,106
105.YLDE,YLDE,105
106.KMX,KMX,106
106.WOW,WOW,106
107.ABLS,ABLS,107
107.DIVO,DIVO,107
107.BRIF,BRIF,107
105.STX,STX,105
105.IMCV,IMCV,105
107.DGRO,DGRO,107
107.IEO,IEO,107
107.BDIV,BDIV,107
107.SMLF,SMLF,107
107.MYND,MYND,107
106.PRA,PRA,106
107.FDWM,FDWM,107
106.SNV,SNV,106
106.ONL,ONL,106
107.MARZ,MARZ,107
107.IWP,IWP,107
107.URTH,URTH,107
106.CMA,CMA,106
107.JEPI,JEPI,107
107.SHE,SHE,107
105.TLT,TLT,105
107.VOX,VOX,107
105.ADPT,ADPT,105
106.BANC,BANC,106
107.LDDR,LDDR,107
105.IUS,IUS,105
106.RFI,RFI,106
107.FMCX,FMCX,107
105.DVY,DVY,105
107.LEAD,LEAD,107
107.TEQI,TEQI,107
106.OMC,OMC,106
105.NWS,NWS,105
107.PPA,PPA,107
107.ROKT,ROKT,107
107.LBAY,LBAY,107
107.SPLV,SPLV,107
106.THO,THO,106
107.SPHD,SPHD,107
105.STNC,STNC,105
107.HSMV,HSMV,107
107.GOOP,GOOP,107
107.IXG,IXG,107
105.RTH,RTH,105
105.CORT,CORT,105
105.SVRA,SVRA,105
105.ECDAW,ECDAW,105
106.UNMA,UNMA,106
107.FDRR,FDRR,107
107.SMAP,SMAP,107
105.TSPY,TSPY,105
106.PBH,PBH,106
106.SBSI,SBSI,106
105.WCLD,WCLD,105
107.FBUF,FBUF,107
105.BSET,BSET,105
106.CCRD,CCRD,106
107.DVDN,DVDN,107
107.IDNA,IDNA,107
106.UNP,UNP,106
105.PLAB,PLAB,105
106.PJT,PJT,106
107.SFYF,SFYF,107
107.SXQG,SXQG,107
105.LFCR,LFCR,105
107.VFMF,VFMF,107
107.VIS,VIS,107
105.VRSN,VRSN,105
105.CNTB,CNTB,105
107.INTT,INTT,107
105.SEIS,SEIS,105
105.RUNN,RUNN,105
105.VALU,VALU,105
107.REVS,REVS,107
106.BALL,BALL,106
106.NATL,NATL,106
105.XOVR,XOVR,105
105.YOKE,YOKE,105
106.CIM,CIM,106
107.AMLP,AMLP,107
106.UVV,UVV,106
107.PAVE,PAVE,107
107.VOE,VOE,107
105.MEDX,MEDX,105
107.DJD,DJD,107
106.MEI,MEI,106
107.UTRN,UTRN,107
105.DALI,DALI,105
105.EU,EU,105
107.CGDV,CGDV,107
106.MTB,MTB,106
105.JVA,JVA,105
107.HVAC,HVAC,107
107.IYJ,IYJ,107
107.TSME,TSME,107
107.EVUS,EVUS,107
105.RBB,RBB,105
107.LQPE,LQPE,107
105.SNEX,SNEX,105
107.MGMT,MGMT,107
106.TFSA,TFSA,106
107.LVOL,LVOL,107
105.QQQY,QQQY,105
107.IHE,IHE,107
106.NEE_R,NEE_R,106
106.APD,APD,106
106.CPRI,CPRI,106
107.QDPL,QDPL,107
107.NUKZ,NUKZ,107
105.FEPI,FEPI,105
106.WSM,WSM,106
105.FTAIM,FTAIM,105
107.TXS,TXS,107
106.FBP,FBP,106
107.AIEQ,AIEQ,107
106.MRP,MRP,106
105.FTGS,FTGS,105
106.FLS,FLS,106
105.WVVI,WVVI,105
107.TOK,TOK,107
107.JHMM,JHMM,107
107.PUTD,PUTD,107
107.LGLV,LGLV,107
107.PTL,PTL,107
106.FBMS,FBMS,106
107.IFED,IFED,107
107.WOMN,WOMN,107
105.LGO,LGO,105
107.FOXO,FOXO,107
106.UPS,UPS,106
107.FLCV,FLCV,107
106.EPC,EPC,106
106.FSLY,FSLY,106
105.LEGH,LEGH,105
106.MKC,MKC,106
106.SPXC,SPXC,106
107.QLV,QLV,107
107.GIAX,GIAX,107
107.SNAV,SNAV,107
107.PTMC,PTMC,107
105.QQXT,QQXT,105
105.AKAN,AKAN,105
107.FDLS,FDLS,107
105.GPIX,GPIX,105
106.RAMP,RAMP,106
106.NCV,NCV,106
105.ESMV,ESMV,105
107.IWO,IWO,107
107.CHGX,CHGX,107
107.SIZE,SIZE,107
106.WLTG,WLTG,106
105.SABS,SABS,105
107.IGV,IGV,107
106.HL,HL,106
105.PGY,PGY,105
105.GRPN,GRPN,105
107.XTN,XTN,107
105.EKG,EKG,105
107.FFLV,FFLV,107
107.GBUY,GBUY,107
106.RVLV,RVLV,106
105.GOOG,GOOG,105
105.FCFS,FCFS,105
105.BCPC,BCPC,105
105.RAA,RAA,105
107.IXN,IXN,107
107.FCPI,FCPI,107
106.MSGS,MSGS,106
107.GVUS,GVUS,107
107.IWR,IWR,107
106.DINO,DINO,106
105.IUSV,IUSV,105
107.VHT,VHT,107
107.JQUA,JQUA,107
107.SDOG,SDOG,107
105.JSMD,JSMD,105
107.XSMO,XSMO,107
107.AVMV,AVMV,107
107.TMP,TMP,107
107.PSMR,PSMR,107
106.GSL_B,GSL_B,106
106.HTFB,HTFB,106
105.TPG,TPG,105
106.GGG,GGG,106
106.THW,THW,106
105.CHCO,CHCO,105
105.IGF,IGF,105
106.TRTX,TRTX,106
105.VTWG,VTWG,105
105.ABL,ABL,105
107.SMOT,SMOT,107
107.QPX,QPX,107
107.BBCA,BBCA,107
105.ESGRO,ESGRO,105
105.AQWA,AQWA,105
105.MCBS,MCBS,105
105.TSBK,TSBK,105
107.FFSM,FFSM,107
105.MAR,MAR,105
105.BFC,BFC,105
107.ISCG,ISCG,107
106.WTTR,WTTR,106
107.ARKB,ARKB,107
107.XDOC,XDOC,107
105.LAZR,LAZR,105
105.ASRV,ASRV,105
107.HTUS,HTUS,107
107.LSEQ,LSEQ,107
107.DHS,DHS,107
107.FXN,FXN,107
107.MDYG,MDYG,107
107.THNQ,THNQ,107
106.CBT,CBT,106
105.HQGO,HQGO,105
107.IWS,IWS,107
106.REXR_C,REXR_C,106
106.JPI,JPI,106
107.ACIO,ACIO,107
107.ETHO,ETHO,107
107.CRUZ,CRUZ,107
107.MVRL,MVRL,107
106.CAT,CAT,106
105.IBIT,IBIT,105
107.XLV,XLV,107
106.FDP,FDP,106
106.DRLL,DRLL,106
107.PBJ,PBJ,107
107.KSPY,KSPY,107
107.FCUS,FCUS,107
106.PFLT,PFLT,106
106.PGR,PGR,106
107.BIGY,BIGY,107
107.IYK,IYK,107
106.AZZ,AZZ,106
107.SHDG,SHDG,107
107.NULV,NULV,107
105.PDLB,PDLB,105
105.JDOC,JDOC,105
107.MRCP,MRCP,107
107.RIET,RIET,107
107.BFOR,BFOR,107
106.NBXG,NBXG,106
106.GPI,GPI,106
107.OUSA,OUSA,107
105.FFIN,FFIN,105
107.TYA,TYA,107
106.STXV,STXV,106
107.QMAR,QMAR,107
105.CSQ,CSQ,105
105.QQQE,QQQE,105
105.BEEZ,BEEZ,105
105.SBUX,SBUX,105
107.QUVU,QUVU,107
107.ABFL,ABFL,107
107.FDV,FDV,107
106.BH,BH,106
105.TSCO,TSCO,105
107.SAMM,SAMM,107
105.NKSH,NKSH,105
107.BETZ,BETZ,107
106.NJR,NJR,106
107.XCLR,XCLR,107
107.SURE,SURE,107
107.TOGA,TOGA,107
105.GERN,GERN,105
105.FUSB,FUSB,105
106.PX,PX,106
106.KLG,KLG,106
106.BIP,BIP,106
105.HIT,HIT,105
107.EAD,EAD,107
105.PSC,PSC,105
106.WAT,WAT,106
107.RDTE,RDTE,107
105.QABA,QABA,105
105.ECBK,ECBK,105
106.HIW,HIW,106
106.CNS,CNS,106
105.EXE,EXE,105
105.PAYS,PAYS,105
106.CULP,CULP,106
106.NCZ,NCZ,106
105.CVLT,CVLT,105
107.XVOL,XVOL,107
107.CWS,CWS,107
105.AIPI,AIPI,105
105.IBB,IBB,105
107.SPYD,SPYD,107
107.AMZY,AMZY,107
105.GIPR,GIPR,105
105.CRESY,CRESY,105
107.HAPS,HAPS,107
105.PQJA,PQJA,105
105.COKE,COKE,105
107.FHLC,FHLC,107
107.TPLE,TPLE,107
105.FITB,FITB,105
107.KNG,KNG,107
105.AIRR,AIRR,105
107.GSC,GSC,107
107.CGCV,CGCV,107
105.INFR,INFR,105
106.MTB_H,MTB_H,106
105.CLOD,CLOD,105
106.CFR,CFR,106
107.IVOG,IVOG,107
105.MSFT,MSFT,105
105.FCCO,FCCO,105
106.CM,CM,106
107.XTJA,XTJA,107
107.IDAT,IDAT,107
106.AUB,AUB,106
105.FTEK,FTEK,105
105.ISTR,ISTR,105
107.SMLV,SMLV,107
107.BMED,BMED,107
106.STXD,STXD,106
107.BCDF,BCDF,107
106.CAPL,CAPL,106
105.PCB,PCB,105
105.PTNQ,PTNQ,105
107.TYLG,TYLG,107
107.HDV,HDV,107
106.LCII,LCII,106
107.BSR,BSR,107
106.MTRN,MTRN,106
105.SIRI,SIRI,105
106.XHR,XHR,106
105.FATBP,FATBP,105
107.NDVG,NDVG,107
107.QFLR,QFLR,107
105.PPI,PPI,105
107.DYLG,DYLG,107
107.FAI,FAI,107
105.ZM,ZM,105
105.ARCC,ARCC,105
107.SCHM,SCHM,107
106.CARR,CARR,106
107.CVLC,CVLC,107
105.FINW,FINW,105
107.BUYZ,BUYZ,107
107.XSHQ,XSHQ,107
105.EVCM,EVCM,105
106.MPA,MPA,106
105.CZWI,CZWI,105
105.QQEW,QQEW,105
106.BCAT,BCAT,106
105.PSNYW,PSNYW,105
107.EAGL,EAGL,107
105.CSF,CSF,105
107.RPV,RPV,107
107.FBY,FBY,107
107.APRZ,APRZ,107
107.YALL,YALL,107
107.IYH,IYH,107
106.AXTA,AXTA,106
107.RSBT,RSBT,107
105.HRTS,HRTS,105
107.CVRT,CVRT,107
107.AUGU,AUGU,107
107.TMSL,TMSL,107
105.FDMT,FDMT,105
107.MAYZ,MAYZ,107
105.AGH,AGH,105
106.CSR,CSR,106
105.VRTX,VRTX,105
107.FDCE,FDCE,107
107.CLSE,CLSE,107
107.XDAT,XDAT,107
105.PKBK,PKBK,105
107.VFMV,VFMV,107
107.QTJL,QTJL,107
107.NOVZ,NOVZ,107
107.LOPP,LOPP,107
107.MADE,MADE,107
107.UST,UST,107
106.SNDR,SNDR,106
107.RSP,RSP,107
107.CZA,CZA,107
107.XMLV,XMLV,107
106.PKG,PKG,106
107.HUSV,HUSV,107
105.GOODN,GOODN,105
105.KLIC,KLIC,105
105.VGLT,VGLT,105
107.LOWV,LOWV,107
107.AUGZ,AUGZ,107
106.JILL,JILL,106
106.BST,BST,106
107.UTG,UTG,107
107.FXR,FXR,107
106.FCF,FCF,106
106.ALTG,ALTG,106
105.DSGX,DSGX,105
105.VRNS,VRNS,105
106.LYB,LYB,106
105.PFBC,PFBC,105
107.HYIN,HYIN,107
107.BAI,BAI,107
106.CMI,CMI,106
106.DPG,DPG,106
107.TPSC,TPSC,107
107.ICAP,ICAP,107
107.KXI,KXI,107
105.HEJD,HEJD,105
107.JANZ,JANZ,107
107.IWMI,IWMI,107
107.BAMD,BAMD,107
107.SPTL,SPTL,107
105.NLSP,NLSP,105
106.CNH,CNH,106
107.SCHQ,SCHQ,107
106.SYY,SYY,106
106.UMC,UMC,106
107.LYLD,LYLD,107
107.MDY,MDY,107
107.FNOV,FNOV,107
107.ITWO,ITWO,107
107.EUSM,EUSM,107
106.HGLB,HGLB,106
107.FEBZ,FEBZ,107
105.GFS,GFS,105
106.TMO,TMO,106
105.PSCD,PSCD,105
106.RHI,RHI,106
107.VBK,VBK,107
107.APLY,APLY,107
107.FEBU,FEBU,107
106.UVE,UVE,106
105.PATK,PATK,105
107.TPLC,TPLC,107
105.PGC,PGC,105
107.IWMW,IWMW,107
105.AKBA,AKBA,105
105.CTBI,CTBI,105
105.HBT,HBT,105
106.WTRG,WTRG,106
107.EVX,EVX,107
105.UBSI,UBSI,105
107.WBIL,WBIL,107
107.RHRX,RHRX,107
106.CWT,CWT,106
105.PYZ,PYZ,105
105.LVHD,LVHD,105
106.ETI_,ETI_,106
107.SEPZ,SEPZ,107
107.SQEW,SQEW,107
107.MISL,MISL,107
106.PG,PG,106
106.LFT,LFT,106
105.ESN,ESN,105
106.EHAB,EHAB,106
107.ARGT,ARGT,107
107.BITO,BITO,107
106.IVT,IVT,106
105.SWP,SWP,105
106.SCD,SCD,106
105.JGLO,JGLO,105
107.RSPA,RSPA,107
107.BGIG,BGIG,107
106.ZWS,ZWS,106
107.YMAX,YMAX,107
107.XTOC,XTOC,107
106.CSV,CSV,106
106.ITW,ITW,106
107.BJAN,BJAN,107
107.BTC,BTC,107
106.IGD,IGD,106
107.PSFD,PSFD,107
106.BCC,BCC,106
105.FTXG,FTXG,105
107.SPVM,SPVM,107
107.FDVV,FDVV,107
107.NUMV,NUMV,107
107.VMAX,VMAX,107
105.UFCS,UFCS,105
105.FYX,FYX,105
107.SCHA,SCHA,107
105.QHDG,QHDG,105
107.IVOO,IVOO,107
107.SPMD,SPMD,107
107.RSPD,RSPD,107
106.BGH,BGH,106
105.PPC,PPC,105
105.TATT,TATT,105
105.AGIX,AGIX,105
107.SMIZ,SMIZ,107
107.WTAI,WTAI,107
106.AGD,AGD,106
106.CL,CL,106
107.SLYG,SLYG,107
107.TIME,TIME,107
107.PCY,PCY,107
106.SWK,SWK,106
107.IXJ,IXJ,107
106.ARES_B,ARES_B,106
106.NGG,NGG,106
107.TMDV,TMDV,107
105.FSGS,FSGS,105
105.CRMD,CRMD,105
107.BILD,BILD,107
107.UAPR,UAPR,107
107.APRP,APRP,107
107.WBIG,WBIG,107
106.XOM,XOM,106
105.LVO,LVO,105
105.CSB,CSB,105
107.JHSC,JHSC,107
107.SMMD,SMMD,107
107.BJUL,BJUL,107
107.LST,LST,107
106.CIO_A,CIO_A,106
106.MSM,MSM,106
105.RDVY,RDVY,105
105.NTIC,NTIC,105
105.QUIK,QUIK,105
106.MITT,MITT,106
105.SMCO,SMCO,105
105.PARA,PARA,105
107.BNDD,BNDD,107
106.DY,DY,106
106.GIS,GIS,106
107.QARP,QARP,107
106.UL,UL,106
105.CSTE,CSTE,105
106.STNG,STNG,106
105.LNT,LNT,105
107.IWM,IWM,107
106.EFX,EFX,106
105.WDAY,WDAY,105
107.ARKA,ARKA,107
107.MSSM,MSSM,107
106.ALLY,ALLY,106
107.CVMC,CVMC,107
105.STRRP,STRRP,105
105.TENB,TENB,105
107.EDOW,EDOW,107
107.BWTG,BWTG,107
107.BUFG,BUFG,107
105.VTWO,VTWO,105
107.IETC,IETC,107
106.NLY,NLY,106
107.BITB,BITB,107
105.CSA,CSA,105
107.RDVI,RDVI,107
106.MPX,MPX,106
106.HQH,HQH,106
107.RORO,RORO,107
107.JULT,JULT,107
107.NVBU,NVBU,107
106.ACI,ACI,106
105.FV,FV,105
105.GOOGL,GOOGL,105
105.BBH,BBH,105
105.ORRF,ORRF,105
105.BLRX,BLRX,105
106.SHOP,SHOP,106
105.STBA,STBA,105
105.TWIN,TWIN,105
107.CAPE,CAPE,107
106.SCE_L,SCE_L,106
107.VLUE,VLUE,107
106.CGAU,CGAU,106
106.SXI,SXI,106
106.ISD,ISD,106
107.EWC,EWC,107
106.ODC,ODC,106
107.SIMS,SIMS,107
105.SNYR,SNYR,105
105.PNFP,PNFP,105
106.EOI,EOI,106
106.AME,AME,106
105.CNCR,CNCR,105
106.HPS,HPS,106
106.DD,DD,106
107.TIPZ,TIPZ,107
107.HLGE,HLGE,107
106.ALUR_WS,ALUR_WS,106
107.RSHO,RSHO,107
105.CARE,CARE,105
105.CHDN,CHDN,105
105.HTBK,HTBK,105
105.XAIX,XAIX,105
106.IVZ,IVZ,106
105.FISI,FISI,105
107.TLTI,TLTI,107
105.SSTI,SSTI,105
105.GH,GH,105
107.FLCA,FLCA,107
107.HAUS,HAUS,107
107.RSMC,RSMC,107
107.FLAO,FLAO,107
105.ROE,ROE,105
105.MNSB,MNSB,105
107.QDTE,QDTE,107
106.WFG,WFG,106
107.SRHR,SRHR,107
105.BANR,BANR,105
105.BHF,BHF,105
107.SSPY,SSPY,107
107.QIDX,QIDX,107
105.LYTS,LYTS,105
107.SEPU,SEPU,107
105.MXL,MXL,105
107.PSFJ,PSFJ,107
106.TV,TV,106
106.ALLE,ALLE,106
107.BGDV,BGDV,107
105.ARM,ARM,105
107.METV,METV,107
106.HAL,HAL,106
105.TAX,TAX,105
105.PSET,PSET,105
107.BTCO,BTCO,107
106.FPI,FPI,106
105.BRNY,BRNY,105
105.CHEF,CHEF,105
107.BLCV,BLCV,107
106.HG,HG,106
107.PCGG,PCGG,107
105.ABCS,ABCS,105
105.SSNC,SSNC,105
106.GS_D,GS_D,106
107.IJK,IJK,107
106.WEC,WEC,106
107.HACK,HACK,107
107.IXC,IXC,107
106.RGA,RGA,106
106.BBWI,BBWI,106
105.FORM,FORM,105
105.FKU,FKU,105
107.FBTC,FBTC,107
105.FDCF,FDCF,105
107.PSFO,PSFO,107
107.FHEQ,FHEQ,107
105.NBIX,NBIX,105
107.BSTP,BSTP,107
107.IJH,IJH,107
106.TJX,TJX,106
107.NXTI,NXTI,107
107.BKTI,BKTI,107
105.HNNAZ,HNNAZ,105
107.XOP,XOP,107
106.PD,PD,106
106.SKT,SKT,106
107.BOCT,BOCT,107
106.L,L,106
107.FVD,FVD,107
106.CLF,CLF,106
107.FWD,FWD,107
107.QDIV,QDIV,107
107.BAUG,BAUG,107
106.ELV,ELV,106
107.BDEC,BDEC,107
106.ETG,ETG,106
105.LITE,LITE,105
105.OPTZ,OPTZ,105
105.WRLD,WRLD,105
107.HODL,HODL,107
105.QNXT,QNXT,105
107.OCTZ,OCTZ,107
106.GWW,GWW,106
106.CNO,CNO,106
105.MGYR,MGYR,105
105.INDB,INDB,105
107.PSMJ,PSMJ,107
106.AGI,AGI,106
107.PFUT,PFUT,107
107.FFEB,FFEB,107
105.MCHX,MCHX,105
106.POST,POST,106
105.IJT,IJT,105
106.APO_A,APO_A,106
106.ETN,ETN,106
106.PDT,PDT,106
105.FDTX,FDTX,105
105.SASR,SASR,105
107.SMMV,SMMV,107
107.JULZ,JULZ,107
105.HTOOW,HTOOW,105
106.CODI_B,CODI_B,106
105.HWAY,HWAY,105
106.KEY_K,KEY_K,106
105.AROW,AROW,105
105.QQQG,QQQG,105
105.NTRS,NTRS,105
106.SBH,SBH,106
105.FMBH,FMBH,105
105.COWS,COWS,105
106.DOW,DOW,106
106.ICR_A,ICR_A,106
106.CRH,CRH,106
106.SBR,SBR,106
107.KHPI,KHPI,107
107.VB,VB,107
105.QTEC,QTEC,105
107.XDJL,XDJL,107
107.MSMR,MSMR,107
107.SQY,SQY,107
105.SPRC,SPRC,105
105.WILC,WILC,105
106.ACP,ACP,106
107.GII,GII,107
107.DIVB,DIVB,107
107.JPUS,JPUS,107
107.DON,DON,107
107.LIAB,LIAB,107
107.GBTC,GBTC,107
105.JKHY,JKHY,105
107.DFVE,DFVE,107
107.JPME,JPME,107
106.CRM,CRM,106
105.TNYA,TNYA,105
105.GEOS,GEOS,105
105.BHST,BHST,105
107.HAPY,HAPY,107
106.MSA,MSA,106
107.SPQ,SPQ,107
107.KOCG,KOCG,107
105.CSWC,CSWC,105
106.ASX,ASX,106
106.DIAX,DIAX,106
